REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1965-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2844,,,,0
1965-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2676,,,,0
1965-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,168,,,,0
1965-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,2269,,,,0
1965-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,5786,,,,0
1965-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,11013,,,,0
1965-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,8483,,,,0
1965-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,2530,,,,0
1966-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,89920,,,,0
1966-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2419,,,,0
1966-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,370,,,,0
1966-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,64,,,,0
1966-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1349,,,,0
1966-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,636,,,,0
1966-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,20529,,,,0
1966-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,16115,,,,0
1966-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,4414,,,,0
1966-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,47848,,,,0
1966-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,33088,,,,0
1966-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,14760,,,,0
1966-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2399,,,,0
1966-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2272,,,,0
1966-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,127,,,,0
1966-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,1964,,,,0
1966-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,3981,,,,0
1966-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,10780,,,,0
1966-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,7831,,,,0
1966-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,2949,,,,0
1966-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,76513,,,,0
1966-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2418,,,,0
1966-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,577,,,,0
1966-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,55,,,,0
1966-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1268,,,,0
1966-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,518,,,,0
1966-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,11805,,,,0
1966-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,9255,,,,0
1966-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,2550,,,,0
1966-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,47352,,,,0
1966-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,33100,,,,0
1966-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,14252,,,,0
1966-04,Manitoba,2016A000246,Units,300,units,0,v15819039,13,1547,,,,0
1966-04,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1448,,,,0
1966-04,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,99,,,,0
1966-04,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,1587,,,,0
1966-04,Alberta,2016A000248,Units,300,units,0,v15819043,17,3382,,,,0
1966-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,8422,,,,0
1966-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,5672,,,,0
1966-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,2750,,,,0
1966-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,69664,,,,0
1966-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2629,,,,0
1966-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,614,,,,0
1966-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,67,,,,0
1966-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1231,,,,0
1966-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,717,,,,0
1966-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,12856,,,,0
1966-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,10730,,,,0
1966-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,2126,,,,0
1966-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,38763,,,,0
1966-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,25021,,,,0
1966-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,13742,,,,0
1966-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2178,,,,0
1966-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2021,,,,0
1966-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,157,,,,0
1966-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,1648,,,,0
1966-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,3924,,,,0
1966-07,British Columbia,2016A000259,Units,300,units,0,v15819044,18,7666,,,,0
1966-07,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,4979,,,,0
1966-07,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,2687,,,,0
1966-10,Canada,2016A000011124,Units,300,units,0,v15819027,1,71477,,,,0
1966-10,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2771,,,,0
1966-10,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,887,,,,0
1966-10,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,65,,,,0
1966-10,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1127,,,,0
1966-10,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,692,,,,0
1966-10,Quebec,2016A000224,Units,300,units,0,v15819033,7,16948,,,,0
1966-10,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,13512,,,,0
1966-10,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,3436,,,,0
1966-10,Ontario,2016A000235,Units,300,units,0,v15819036,10,35762,,,,0
1966-10,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,21744,,,,0
1966-10,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,14018,,,,0
1966-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2403,,,,0
1966-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2249,,,,0
1966-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,154,,,,0
1966-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,1771,,,,0
1966-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,4675,,,,0
1966-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,7147,,,,0
1966-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,4931,,,,0
1966-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,2216,,,,0
1967-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,61864,,,,0
1967-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2198,,,,0
1967-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,703,,,,0
1967-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,15,,,,0
1967-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1075,,,,0
1967-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,405,,,,0
1967-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,15727,,,,0
1967-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,13156,,,,0
1967-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,2571,,,,0
1967-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,29842,,,,0
1967-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,17901,,,,0
1967-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,11941,,,,0
1967-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2481,,,,0
1967-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2365,,,,0
1967-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,116,,,,0
1967-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,1268,,,,0
1967-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,3695,,,,0
1967-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,6653,,,,0
1967-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,4955,,,,0
1967-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,1698,,,,0
1967-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,73351,,,,0
1967-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2363,,,,0
1967-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,775,,,,0
1967-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,8,,,,0
1967-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1020,,,,0
1967-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,560,,,,0
1967-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,13731,,,,0
1967-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,10312,,,,0
1967-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,3419,,,,0
1967-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,39398,,,,0
1967-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,23135,,,,0
1967-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,16263,,,,0
1967-04,Manitoba,2016A000246,Units,300,units,0,v15819039,13,3143,,,,0
1967-04,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2966,,,,0
1967-04,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,177,,,,0
1967-04,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,1774,,,,0
1967-04,Alberta,2016A000248,Units,300,units,0,v15819043,17,4735,,,,0
1967-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,8207,,,,0
1967-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,6123,,,,0
1967-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,2084,,,,0
1967-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,84477,,,,0
1967-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2947,,,,0
1967-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,981,,,,0
1967-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,24,,,,0
1967-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1281,,,,0
1967-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,652,,,,0
1967-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,14982,,,,0
1967-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,11506,,,,0
1967-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,3476,,,,0
1967-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,45113,,,,0
1967-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,27566,,,,0
1967-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,17547,,,,0
1967-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,3274,,,,0
1967-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,3125,,,,0
1967-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,149,,,,0
1967-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,2669,,,,0
1967-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,6104,,,,0
1967-07,British Columbia,2016A000259,Units,300,units,0,v15819044,18,9388,,,,0
1967-07,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,7100,,,,0
1967-07,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,2288,,,,0
1967-10,Canada,2016A000011124,Units,300,units,0,v15819027,1,82616,,,,0
1967-10,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3008,,,,0
1967-10,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1147,,,,0
1967-10,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,32,,,,0
1967-10,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1220,,,,0
1967-10,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,609,,,,0
1967-10,Quebec,2016A000224,Units,300,units,0,v15819033,7,15321,,,,0
1967-10,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,12549,,,,0
1967-10,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,2772,,,,0
1967-10,Ontario,2016A000235,Units,300,units,0,v15819036,10,44425,,,,0
1967-10,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,27707,,,,0
1967-10,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,16718,,,,0
1967-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2303,,,,0
1967-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2107,,,,0
1967-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,196,,,,0
1967-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,2682,,,,0
1967-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,5933,,,,0
1967-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,8944,,,,0
1967-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,7370,,,,0
1967-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,1574,,,,0
1968-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,78892,,,,0
1968-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2767,,,,0
1968-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1100,,,,0
1968-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,26,,,,0
1968-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1144,,,,0
1968-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,497,,,,0
1968-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,16034,,,,0
1968-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,13238,,,,0
1968-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,2796,,,,0
1968-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,42107,,,,0
1968-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,27792,,,,0
1968-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,14315,,,,0
1968-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2519,,,,0
1968-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2385,,,,0
1968-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,134,,,,0
1968-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,1971,,,,0
1968-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,5112,,,,0
1968-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,8382,,,,0
1968-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,6797,,,,0
1968-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,1585,,,,0
1968-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,91403,,,,0
1968-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3004,,,,0
1968-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1078,,,,0
1968-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,32,,,,0
1968-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1260,,,,0
1968-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,634,,,,0
1968-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,14980,,,,0
1968-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,11642,,,,0
1968-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,3338,,,,0
1968-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,51455,,,,0
1968-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,34619,,,,0
1968-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,16836,,,,0
1968-04,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2549,,,,0
1968-04,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2386,,,,0
1968-04,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,163,,,,0
1968-04,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,2658,,,,0
1968-04,Alberta,2016A000248,Units,300,units,0,v15819043,17,6899,,,,0
1968-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,9858,,,,0
1968-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,7804,,,,0
1968-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,2054,,,,0
1968-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,96871,,,,0
1968-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3579,,,,0
1968-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1076,,,,0
1968-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,63,,,,0
1968-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1517,,,,0
1968-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,923,,,,0
1968-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,16644,,,,0
1968-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,12953,,,,0
1968-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,3691,,,,0
1968-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,52986,,,,0
1968-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,35539,,,,0
1968-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,17447,,,,0
1968-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2999,,,,0
1968-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2791,,,,0
1968-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,208,,,,0
1968-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,2953,,,,0
1968-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,7670,,,,0
1968-07,British Columbia,2016A000259,Units,300,units,0,v15819044,18,10040,,,,0
1968-07,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,8108,,,,0
1968-07,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,1932,,,,0
1968-10,Canada,2016A000011124,Units,300,units,0,v15819027,1,106834,,,,0
1968-10,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3790,,,,0
1968-10,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,830,,,,0
1968-10,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,31,,,,0
1968-10,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1808,,,,0
1968-10,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1121,,,,0
1968-10,Quebec,2016A000224,Units,300,units,0,v15819033,7,22307,,,,0
1968-10,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,16896,,,,0
1968-10,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,5411,,,,0
1968-10,Ontario,2016A000235,Units,300,units,0,v15819036,10,54734,,,,0
1968-10,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,36288,,,,0
1968-10,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,18446,,,,0
1968-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,3446,,,,0
1968-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,3202,,,,0
1968-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,244,,,,0
1968-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,2562,,,,0
1968-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,10211,,,,0
1968-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,9784,,,,0
1968-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,8080,,,,0
1968-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,1704,,,,0
1969-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,110515,,,,0
1969-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3805,,,,0
1969-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,856,,,,0
1969-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,30,,,,0
1969-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2113,,,,0
1969-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,806,,,,0
1969-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,22833,,,,0
1969-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,18242,,,,0
1969-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,4591,,,,0
1969-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,55752,,,,0
1969-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,36801,,,,0
1969-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,18951,,,,0
1969-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,3826,,,,0
1969-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,3666,,,,0
1969-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,160,,,,0
1969-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,2248,,,,0
1969-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,10624,,,,0
1969-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,11427,,,,0
1969-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,9618,,,,0
